iso3,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share,CO2,Population,GDP,GDP_per_capita
CHL,2021,6.573540124,87.3784425,18.0722731,24.95183734,10.75019921,7.628098008,0.4923881590130197,83.6303,19456334.0,315325547162.072,16206.8325493421
CHL,2022,6.071738616,88.040038,20.38775576,30.67873391,15.71368581,8.893309485,0.5800371152724855,85.7438,19553036.0,301226575540.242,15405.6165774073
CHL,2023,7.53155398,88.99282003,23.38522217,35.36016377,18.43765653,9.390953253,0.6601137700793904,77.6042,19658835.0,335518054097.637,17067.0364799154
CHL,2024,7.62807338,91.06342084,26.48382317,38.79293647,20.65529821,10.50956488,0.7168274488028775,78.7255,19764771.0,330267137371.592,16709.8893972307
CHN,2010,24.90023,4207.16,711.38314,75.00085,0.701,49.39962,0.1869156366765229,8610.048,1337705000.0,6192564874453.29,4629.24551710077
CHN,2011,27.632,4713.019,688.045,104.342,2.61,74.1,0.1681272661960412,9520.1531,1345035000.0,7671757207851.29,5703.76027973346
CHN,2012,30.133,4987.553,862.79411,136.7774164,3.5945099,103.0499065,0.2004132139347692,9767.3109,1354190000.0,8673664713189.24,6405.0574241349
CHN,2013,37.133,5431.635,909.6122734,183.7710197,8.3738865,138.2641332,0.2012991103231347,9942.371,1363240000.0,9743124247267.24,7147.03518622344
CHN,2014,46.26822,5794.457,1059.69167,229.54308,23.51216,159.7627,0.2224944891298701,9976.0278,1371860000.0,10674533168257.4,7781.06597484974
CHN,2015,54.07029,5814.573,1114.51541,279.1423,39.48057,185.59144,0.2396835863957679,9858.0404,1379860000.0,11280814787468.9,8175.33285077393
CHN,2016,62.134767,6133.16,1153.2675,369.523217,66.52795,240.8605,0.2482881120009913,9748.1748,1387790000.0,11456024084962.0,8254.86859320357
CHN,2017,79.59890921,6604.447,1165.065,501.9989092,117.8,304.6,0.2524153663735964,10000.0136,1396215000.0,12537559062282.9,8979.67652709856
CHN,2018,93.7957,7166.133,1198.887,636.4957,176.9,365.8,0.2561189835577989,10346.7902,1402760000.0,14147765772963.8,10085.6638148819
CHN,2019,112.7957,7503.428,1272.538,742.0957,224.0,405.3,0.2684951065033208,10713.5145,1407745000.0,14560167101283.4,10342.9009524335
CHN,2020,135.696236,7779.06,1321.709,863.296236,261.1,466.5,0.280882939069759,10896.5204,1411100000.0,14996414166715.1,10627.4637989619
CHN,2021,165.9957,8534.248,1300.0,1148.7957,327.0,655.8,0.2869374899815425,11284.4011,1412360000.0,18201698719564.0,12887.4357242941
CHN,2022,182.5957,8848.712,1298.12201,1372.5357,427.27,762.67,0.3018131576663361,11711.8074,1412175000.0,18316765021690.2,12970.6056414327
CHN,2023,198.1957,9456.44,1225.9955,1668.2157,584.15,885.87,0.3060571631607666,12172.009,1410710000.0,18270356654533.2,12951.1782397043
CHN,2024,208.4962362,10086.88,1354.25427,2044.576236,839.04,997.04,0.3369555805164729,12289.0368,1408975000.0,18743803170827.2,13303.1481543868
COL,2010,1.109982319,64.66284078,40.55746263,1.148552239,0.0,0.03856992,0.6449765331358521,75.4312,44777319.0,286498534094.963,6398.2958447102
COL,2011,1.378387732,66.15454614,48.42747813,1.419659676,0.0,0.041271945,0.7534952730309821,75.1914,45259614.0,334966134804.887,7400.9940695669
COL,2012,1.476058577,67.71409307,47.58170976,1.530913289,0.0,0.054854711,0.7252939649982378,78.6748,45715810.0,370691143018.039,8108.59838244229
COL,2013,1.346433721,69.82108652,44.36279007,1.404058523,0.0,0.057624803,0.6554874877217824,86.4451,46151584.0,382093697077.685,8279.10255642981
COL,2014,1.728923016,72.74761912,44.7419634,1.799153314,0.0,0.070230298,0.639761373320392,92.0417,46565429.0,381240864422.407,8187.20824890084
COL,2015,1.82290013,75.02279788,44.68190237,1.891277578,0.0,0.068377448,0.6207870309301774,91.0266,46969940.0,293492370193.166,6248.51490534512
COL,2016,1.993804335,74.44603435,46.78792653,2.044691677,0.0,0.050887341,0.6559465340681374,91.5829,47437512.0,282720100286.228,5959.84250367574
COL,2017,1.991259284,74.97684939,57.32772734,1.999330703,0.005,0.003071419,0.7912716862028177,83.4588,48131078.0,311866875156.879,6479.53231292429
COL,2018,2.118790416,78.26517456,56.65124,2.174230416,0.012,0.04344,0.7516174434761268,90.8107,49024465.0,334198218098.276,6816.96818309544
COL,2019,2.004308054,80.39115706,54.437,2.199688054,0.13206,0.06332,0.7045139058233627,98.9619,49907985.0,323031701192.84,6472.54544924705
COL,2020,2.040984418,79.35422332,49.83735,2.241904418,0.1908,0.01012,0.6562883768389707,92.3052,50629997.0,270348342541.465,5339.68711357943
COL,2021,1.862654767,86.01253,60.49647,2.246134767,0.32301,0.06047,0.729458891245264,103.7335,51188173.0,318524633225.395,6222.62164397614
COL,2022,1.932771512,89.864974,64.33728,2.510241512,0.50259,0.07488,0.7438662532968628,89.4369,51737944.0,345632492851.448,6680.44506854481
COL,2023,1.772865515,93.70964216,59.83452,3.176305515,1.19984,0.2036,0.6724049314734892,89.9923,52321152.0,366291836137.916,7000.83660501046
COL,2024,1.872576301,95.84065602,54.49474,5.324756301,3.30338,0.1488,0.62415574752031,92.6594,52886363.0,418542042920.189,7913.98801464547
CYP,2010,0.035,5.322,,0.073,0.007,0.031,,8.0718,1127816.0,25799940077.6075,31105.02734375
CYP,2011,0.052,4.929,,0.178,0.012,0.114,,7.7924,1146493.0,27641547909.7011,32485.796875
CYP,2012,0.05,4.717,,0.257,0.022,0.185,,7.2617,1165397.0,25047436974.6819,28991.935546875
CYP,2013,0.049,4.29,,0.327,0.047,0.231,,6.5782,1183895.0,23959712860.8331,27797.45703125
CYP,2014,0.0505,4.352,,0.318,0.0836,0.1839,,6.9298,1201801.0,23225918259.9824,27244.3515625
CYP,2015,0.051236,4.53459,,0.399752,0.126659,0.221857,,6.9525,1219502.0,19909278416.8575,23487.228515625
CYP,2016,0.052021,4.88801,,0.424659,0.145937,0.226701,,7.3499,1237112.0,21046462280.5979,24715.154296875
CYP,2017,0.05175,5.00437,,0.43522,0.17202,0.21145,,7.4693,1254275.0,22946570628.7576,26696.990234375
CYP,2018,0.05136,5.04888,,0.4638,0.19183,0.22061,,7.3242,1270737.0,25754001367.5448,29599.986328125
CYP,2019,0.05792,5.141491,,0.514752,0.218267,0.238565,,7.3245,1286671.0,26196667099.5303,29703.052734375
CYP,2020,0.060632,4.849201,,0.596648,0.295608,0.240408,,6.9032,1302247.0,25555093854.2968,28649.015625
CYP,2021,0.05994,5.119423,,0.774756,0.468338,0.246478,,6.9508,1317309.0,30372642502.4897,33734.03515625
CYP,2022,0.05784,5.267931,,0.883965,0.601859,0.224266,,7.0708,1331370.0,30935566076.6788,33894.44921875
CYP,2023,0.053873,5.329087,,1.092873,0.830523,0.208477,,7.1881,1344976.0,33886930712.3394,36551.41796875
CYP,2024,0.054767211,5.715991591,,1.33324163,1.075823447,0.202650972,,7.2993,1358282.0,36333022329.4981,38654.16796875
CZE,2010,2.162487,85.903,2.789474,3.113682,0.615702,0.335493,0.0687188573158096,117.4641,10474410.0,211168667286.27,20160.4355077059
CZE,2011,2.703475,87.477,1.963016,5.282496,2.182018,0.397003,0.0828276232609714,115.1781,10496088.0,231429378717.312,22049.1080788682
CZE,2012,3.371706,87.418,2.129143,5.936147,2.148624,0.415817,0.0922612047861996,111.2755,10510785.0,210363223087.728,20014.0354015165
CZE,2013,4.060706,86.913,2.734507,6.573879,2.032654,0.480519,0.1071000425713069,106.7101,10514272.0,213024360541.119,20260.4954999375
CZE,2014,4.663432532,86.01349351,1.909762414,7.267314493,2.127337433,0.476544528,0.1066934562532687,104.2326,10525347.0,210911285077.683,20038.4163180257
CZE,2015,4.792041058,83.89375837,1.795387011,7.631936431,2.267283805,0.572611568,0.1123721671929668,104.9897,10546059.0,189107698561.919,17931.5987670768
CZE,2016,4.76656532,83.30563248,2.001489009,7.397742763,2.134217091,0.496960352,0.1128282865418081,106.6364,10566332.0,198160659303.939,18753.9686718096
CZE,2017,4.964576019,87.04128795,1.869534073,7.752522552,2.196908189,0.591038344,0.1105458897911448,107.7355,10594438.0,221563575696.217,20913.197632212
CZE,2018,4.826179603,88.00238,1.627518373,7.777102664,2.341593352,0.609329709,0.1068678033139558,106.3221,10629928.0,251992360762.236,23705.9329811299
CZE,2019,5.030654825,86.99123652,2.008674529,8.01844207,2.287753283,0.700033962,0.115265824468361,100.9975,10671870.0,256794209028.77,24062.7190013343
CZE,2020,5.212985846,81.44589034,2.14425514,8.149338006,2.237268666,0.699083494,0.12638566664357,91.6615,10697858.0,251109660602.536,23472.8915454417
CZE,2021,5.383965492,84.9079508,2.410234479,8.137737871,2.152218277,0.601554102,0.1242283231501566,96.6294,10505772.0,290972714482.313,27696.4619527544
CZE,2022,5.404243754,84.70162629,2.1011646,8.534722973,2.489118703,0.641360516,0.1255688708571548,95.0397,10672118.0,301831228325.556,28282.2236715857
CZE,2023,5.189739177,76.93853472,2.362978029,8.783445747,2.892065598,0.701640971,0.144874396381018,83.2322,10864042.0,343206568134.637,31591.0568216357
CZE,2024,5.498839266,73.85737393,2.656276769,9.794135014,3.590381622,0.704914125,0.1685737133681487,75.623,10882164.0,345036675975.047,31706.6234229743
DEU,2010,33.95207416,632.8110703,20.953,84.46207416,11.963,38.547,0.1665822219418907,826.7047,81776930.0,3468154343000.01,42409.9356994694
DEU,2011,36.90929976,612.9383693,17.671,106.7572998,19.991,49.857,0.2030029543461312,804.5416,80274983.0,3824828563521.41,47646.582043143
DEU,2012,43.22886414,629.0027187,21.755,121.6528641,26.744,51.68,0.2279924392002473,814.093,80425823.0,3597896500945.31,44735.5882319701
DEU,2013,45.59228287,637.6673346,22.998,128.9502829,30.621,52.737,0.2382877005850002,831.7456,80645605.0,3808086291482.36,47220.0102098851
DEU,2014,48.38614751,626.582517,19.587,142.3311475,35.448,58.497,0.258414722892755,792.5836,80982500.0,3965800686309.79,48971.0824722599
DEU,2015,50.45949474,647.0050709,18.977,169.1594947,38.076,80.624,0.2907805566937791,800.8225,81686611.0,3423568450957.03,41911.0109851054
DEU,2016,51.10350899,649.1710795,20.546,168.583509,37.556,79.924,0.2913400103184972,797.9883,82348669.0,3537784107980.55,42961.0356905775
DEU,2017,51.08045216,652.3327942,20.15,195.5344522,38.761,105.693,0.3306356113285834,784.5952,82657002.0,3763092263752.95,45526.5999576533
DEU,2018,50.9715685,641.4249672,17.693,205.2425685,44.32,109.951,0.3475629729119781,758.7714,82905782.0,4052008447223.53,48874.8595028454
DEU,2019,50.323619,608.2173467,19.731,221.438619,45.221,125.894,0.39651881076479,708.649,83092962.0,3957208055215.68,47623.8656074829
DEU,2020,51.1613215,574.6651642,18.322,232.7593215,49.496,132.102,0.4369175950477771,647.1768,83160871.0,3940142541354.1,47379.765194548
DEU,2021,50.304493,587.0864309,19.65741634,214.291493,49.34,114.647,0.3984914265202105,677.9977,83196078.0,4348297440387.53,52265.6541620571
DEU,2022,51.90259651,577.8527818,17.62417138,237.0225965,60.304,124.816,0.4406775841534938,667.843,83797985.0,4163596357879.39,49686.1154582583
DEU,2023,49.5712213,511.2805728,19.89537824,255.2082213,63.873,141.764,0.5380677736949993,593.766,83901923.0,4525703903627.53,53940.4073447462
DEU,2024,48.79092976,497.2877346,22.213,261.7839298,74.134,138.859,0.5710917644659721,572.3192,83510950.0,4659929336890.62,55800.2194549412
DNK,2010,4.593930556,38.86278889,0.020641667,12.40951389,0.006161111,7.809422222,0.3198472346434836,49.1897,5547683.0,322345594075.47,58104.5445594981
DNK,2011,4.375025,35.22922778,0.016869444,14.16433889,0.015130556,9.774183333,0.4025409930231516,44.2369,5570572.0,344315595263.175,61809.737898222
DNK,2012,4.446005556,30.70193333,0.017475,14.81980556,0.103861111,10.26993889,0.4832686072411584,39.8613,5591572.0,326792574244.963,58443.7747103968
DNK,2013,4.313502778,34.74216667,0.013419444,15.95431944,0.517541667,11.123275,0.4596068816222738,41.763,5614932.0,344631016965.12,61377.5940590412
DNK,2014,4.301852778,32.18255,0.015102778,17.97587222,0.595516667,13.07850278,0.5590288836030706,37.5714,5643475.0,352832602064.452,62520.4509747011
DNK,2015,4.200627778,28.93433333,0.018030556,18.93798056,0.604261111,14.13309167,0.6551390315375204,35.1106,5683483.0,301758922337.637,53094.0133607574
DNK,2016,4.845242,30.53554444,0.019272222,18.37075311,0.743780556,12.78173056,0.6022497934541494,36.9166,5728010.0,312181849372.233,54500.9260410217
DNK,2017,6.248558,31.02254722,0.017872222,21.78004411,0.751486111,14.78,0.7026475349499041,34.6646,5764980.0,331610593961.988,57521.5514992225
DNK,2018,5.890091,30.370174,0.014861111,20.74501956,0.952973,13.90195556,0.683561466292554,34.609,5793636.0,355293374912.393,61324.7665045565
DNK,2019,5.943146,29.516955,0.016955,23.05624878,0.963269444,16.14983333,0.7816932261474804,30.9503,5814422.0,345401473012.615,59404.2663247723
DNK,2020,5.919057,28.728658,0.017064,23.429803,1.180532,16.330214,0.8161490522808271,28.2997,5831404.0,355631021931.621,60985.4885601514
DNK,2021,8.718286,33.050615,0.016294,26.081682,1.308929,16.054467,0.7896366224955269,29.6035,5856733.0,408378204639.999,69727.9873677012
DNK,2022,7.273093,35.123888,0.014944,28.497899,2.202567,19.022239,0.8117792369682991,29.0943,5903037.0,401945576107.963,68091.3191138669
DNK,2023,6.436815,33.73293,0.019628,29.193285,3.363278,19.393192,0.8660057990811945,28.8312,5946952.0,407091920305.404,68453.8769281145
DNK,2024,5.793155276,35.53152499,0.019513994,30.24604236,3.895868994,20.55701809,0.851794465971217,28.3692,5976992.0,429457372071.869,71851.7562131368
DZA,2010,0.0,45.735,0.173,0.0091,0.0091,0.0,0.0039816333224007,117.8474,36188236.0,177785053939.531,4912.78585503672
DZA,2011,0.0,51.224,0.378,0.01811875,0.01811875,0.0,0.0077330694596283,124.7152,36903376.0,218331946925.304,5916.31364364343
DZA,2012,0.0,57.397,0.389,0.026723014,0.026723014,0.0,0.0072429397703712,135.5935,37646166.0,227143746075.934,6033.64884689543
DZA,2013,0.0,59.89,0.099,0.0286,0.0286,0.0,0.0021305727166471,141.5343,38414171.0,229701430292.157,5979.60138960585
DZA,2014,0.0,64.241,0.193,0.061,0.06,0.001,0.0039538612412633,152.4347,39205031.0,238942664192.59,6094.69392314956
DZA,2015,0.0,68.798,0.145,0.077,0.058,0.019,0.0032268379894764,160.3216,40019529.0,187493855609.345,4685.05902729002
DZA,2016,0.0,70.997,0.072,0.264052055,0.245,0.019052055,0.0047333275349662,158.3083,40850721.0,180763839522.151,4424.98529027556
DZA,2017,0.0,76.017,0.056,0.523,0.504,0.019,0.0076167173132325,165.2516,41689299.0,189880896903.073,4554.66753957828
DZA,2018,0.0,76.663,0.117,0.613,0.603,0.01,0.0095221945397388,174.4612,42505035.0,194554483655.528,4577.21029180491
DZA,2019,0.0,81.527,0.152,0.625,0.615,0.01,0.0095305849595839,182.425,43294546.0,193459662090.677,4468.45341883656
DZA,2020,0.0,79.1553,0.0496,0.6927,0.685,0.0077,0.0093777675026182,171.1385,44042091.0,164873415325.201,3743.5419522929
DZA,2021,0.0,85.39,0.0093,0.6745,0.664,0.0105,0.0080079634617636,182.0358,44761099.0,186231205262.082,4160.55926736925
DZA,2022,0.0,91.231,0.016,0.665,0.649,0.016,0.0074645679648365,192.7786,45477389.0,225638456572.143,4961.55257664733
DZA,2023,0.0,95.627,0.029,0.7,0.684,0.016,0.0076233699687326,202.8466,46164219.0,247626161016.414,5364.02795022731
DZA,2024,0.0,101.1108925,0.05118,0.701917808,0.685873973,0.016043836,0.0074482361828622,198.2032,46814308.0,263619794506.723,5631.17999109851
ECU,2010,0.235561875,19.50985383,8.636400921,0.238996725,0.0,0.00343485,0.4549187156057744,36.4695,15076695.0,68151329000.0,4520.30959039763
ECU,2011,0.27820037,20.54414253,11.13308825,0.28160316,5.812e-05,0.00334467,0.5556178065515008,38.4804,15326227.0,78986648000.0,5153.6916424375
